site,block,id.plot,species,seedlings_survival,transmitted_light,ground_vegetation_treatment,dds,year
VP,3,VP3V,Abies.alba,1,10.9275,V,792.8264167,2010
VP,4,VP4NV,Quercus.petraea,0,64.055,NV,792.8264167,2010
VP,4,VP4NV,Pinus.uncinata,0,64.055,NV,792.8264167,2010
VP,4,VP4NV,Pinus.uncinata,1,64.055,NV,792.8264167,2010
VP,4,VP4NV,Pinus.uncinata,0,64.055,NV,792.8264167,2010
VP,4,VP4NV,Pinus.uncinata,0,64.055,NV,792.8264167,2010
VP,4,VP4NV,Pinus.uncinata,0,64.055,NV,792.8264167,2010
VP,5,VP5NV,Pinus.uncinata,1,73.765,NV,792.8264167,2010
VP,5,VP5NV,Larix.decidua,0,73.765,NV,792.8264167,2010
VP,5,VP5NV,Larix.decidua,0,73.765,NV,792.8264167,2010
VP,5,VP5NV,Larix.decidua,0,73.765,NV,792.8264167,2010
VP,5,VP5NV,Pinus.uncinata,0,73.765,NV,792.8264167,2010
VP,5,VP5NV,Pinus.uncinata,0,73.765,NV,792.8264167,2010
VP,5,VP5NV,Abies.alba,0,73.765,NV,792.8264167,2010
VP,5,VP5NV,Abies.alba,0,73.765,NV,792.8264167,2010
VP,5,VP5NV,Abies.alba,0,73.765,NV,792.8264167,2010
VP,5,VP5NV,Quercus.petraea,1,73.765,NV,792.8264167,2010
VP,5,VP5NV,Pinus.uncinata,0,73.765,NV,792.8264167,2010
VP,5,VP5NV,Pinus.uncinata,0,73.765,NV,792.8264167,2010
VP,5,VP5V,Quercus.petraea,1,70.645,V,792.8264167,2010
VP,5,VP5V,Quercus.petraea,1,70.645,V,792.8264167,2010
VP,5,VP5V,Quercus.petraea,1,70.645,V,792.8264167,2010
VP,6,VP6NV,Larix.decidua,0,13.86,NV,792.8264167,2010
VP,6,VP6NV,Pinus.uncinata,0,13.86,NV,792.8264167,2010
VP,6,VP6NV,Abies.alba,0,13.86,NV,792.8264167,2010
VP,6,VP6V,Pinus.uncinata,0,17.2075,V,792.8264167,2010
VP,6,VP6V,Pinus.uncinata,0,17.2075,V,792.8264167,2010
VP,6,VP6V,Pinus.uncinata,0,17.2075,V,792.8264167,2010
VP,6,VP6V,Pinus.uncinata,0,17.2075,V,792.8264167,2010
VP,6,VP6V,Pinus.uncinata,0,17.2075,V,792.8264167,2010
VP,6,VP6V,Larix.decidua,0,17.2075,V,792.8264167,2010
VP,6,VP6V,Larix.decidua,0,17.2075,V,792.8264167,2010
VP,6,VP6V,Pinus.uncinata,0,17.2075,V,792.8264167,2010
VP,6,VP6V,Pinus.uncinata,0,17.2075,V,792.8264167,2010
VP,6,VP6V,Pinus.uncinata,0,17.2075,V,792.8264167,2010
VP,6,VP6V,Pinus.uncinata,0,17.2075,V,792.8264167,2010
VI,1,VI1NV,Quercus.petraea,0,81.34,NV,1070.348811,2010
VI,1,VI1NV,Pinus.uncinata,0,81.34,NV,1070.348811,2010
VI,1,VI1NV,Quercus.petraea,1,81.34,NV,1070.348811,2010
VI,1,VI1NV,Pinus.uncinata,0,81.34,NV,1070.348811,2010
VI,1,VI1NV,Pinus.uncinata,0,81.34,NV,1070.348811,2010
VI,1,VI1NV,Quercus.petraea,1,81.34,NV,1070.348811,2010
VI,1,VI1NV,Pinus.uncinata,0,81.34,NV,1070.348811,2010
VI,1,VI1NV,Abies.alba,0,81.34,NV,1070.348811,2010
VI,1,VI1NV,Quercus.petraea,1,81.34,NV,1070.348811,2010
VI,1,VI1NV,Abies.alba,0,81.34,NV,1070.348811,2010
VI,1,VI1NV,Quercus.petraea,1,81.34,NV,1070.348811,2010
VI,1,VI1NV,Pinus.uncinata,0,81.34,NV,1070.348811,2010
VI,1,VI1NV,Abies.alba,0,81.34,NV,1070.348811,2010
VI,1,VI1NV,Pinus.uncinata,0,81.34,NV,1070.348811,2010
VI,1,VI1NV,Abies.alba,0,81.34,NV,1070.348811,2010
VI,1,VI1NV,Quercus.petraea,1,81.34,NV,1070.348811,2010
VI,1,VI1NV,Quercus.petraea,1,81.34,NV,1070.348811,2010
VI,1,VI1V,Quercus.petraea,1,77.2,V,1070.348811,2010
VI,1,VI1V,Quercus.petraea,1,77.2,V,1070.348811,2010
VI,1,VI1V,Abies.alba,0,77.2,V,1070.348811,2010
VI,1,VI1V,Quercus.petraea,1,77.2,V,1070.348811,2010
VI,2,VI2NV,Abies.alba,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Quercus.petraea,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Quercus.petraea,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Abies.alba,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Larix.decidua,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Quercus.petraea,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Abies.alba,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Abies.alba,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Abies.alba,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Quercus.petraea,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Quercus.petraea,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Larix.decidua,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Quercus.petraea,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Quercus.petraea,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Abies.alba,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Quercus.petraea,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Abies.alba,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Quercus.petraea,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Abies.alba,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Quercus.petraea,1,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1070.348811,2010
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1070.348811,2010
VI,2,VI2V,Quercus.petraea,1,72.0575,V,1070.348811,2010
VI,2,VI2V,Abies.alba,0,72.0575,V,1070.348811,2010
VI,2,VI2V,Larix.decidua,0,72.0575,V,1070.348811,2010
VI,2,VI2V,Quercus.petraea,1,72.0575,V,1070.348811,2010
VI,2,VI2V,Larix.decidua,0,72.0575,V,1070.348811,2010
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1070.348811,2010
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1070.348811,2010
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1070.348811,2010
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1070.348811,2010
VI,2,VI2V,Quercus.petraea,1,72.0575,V,1070.348811,2010
VI,2,VI2V,Quercus.petraea,1,72.0575,V,1070.348811,2010
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1070.348811,2010
VI,2,VI2V,Quercus.petraea,1,72.0575,V,1070.348811,2010
VI,2,VI2V,Quercus.petraea,1,72.0575,V,1070.348811,2010
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1070.348811,2010
VI,3,VI3NV,Abies.alba,0,12.34,NV,1070.348811,2010
VI,3,VI3NV,Larix.decidua,0,12.34,NV,1070.348811,2010
VI,3,VI3NV,Pinus.uncinata,0,12.34,NV,1070.348811,2010
VI,3,VI3NV,Abies.alba,0,12.34,NV,1070.348811,2010
VI,3,VI3NV,Pinus.uncinata,0,12.34,NV,1070.348811,2010
VI,3,VI3NV,Larix.decidua,0,12.34,NV,1070.348811,2010
VI,3,VI3NV,Larix.decidua,0,12.34,NV,1070.348811,2010
VI,3,VI3NV,Quercus.petraea,1,12.34,NV,1070.348811,2010
VI,3,VI3NV,Quercus.petraea,1,12.34,NV,1070.348811,2010
VI,3,VI3NV,Abies.alba,0,12.34,NV,1070.348811,2010
VI,3,VI3NV,Quercus.petraea,1,12.34,NV,1070.348811,2010
VI,3,VI3NV,Pinus.uncinata,0,12.34,NV,1070.348811,2010
VI,3,VI3NV,Quercus.petraea,1,12.34,NV,1070.348811,2010
VI,3,VI3NV,Quercus.petraea,1,12.34,NV,1070.348811,2010
VI,3,VI3NV,Quercus.petraea,1,12.34,NV,1070.348811,2010
VI,3,VI3NV,Quercus.petraea,1,12.34,NV,1070.348811,2010
VI,3,VI3V,Abies.alba,0,14.97,V,1070.348811,2010
VI,3,VI3V,Quercus.petraea,1,14.97,V,1070.348811,2010
VI,3,VI3V,Larix.decidua,0,14.97,V,1070.348811,2010
VI,3,VI3V,Quercus.petraea,1,14.97,V,1070.348811,2010
VI,3,VI3V,Quercus.petraea,1,14.97,V,1070.348811,2010
VI,3,VI3V,Larix.decidua,0,14.97,V,1070.348811,2010
VI,3,VI3V,Pinus.uncinata,0,14.97,V,1070.348811,2010
VI,3,VI3V,Larix.decidua,1,14.97,V,1070.348811,2010
VI,3,VI3V,Pinus.uncinata,1,14.97,V,1070.348811,2010
VI,3,VI3V,Quercus.petraea,1,14.97,V,1070.348811,2010
VI,3,VI3V,Quercus.petraea,1,14.97,V,1070.348811,2010
VI,3,VI3V,Abies.alba,0,14.97,V,1070.348811,2010
VI,3,VI3V,Quercus.petraea,1,14.97,V,1070.348811,2010
VI,3,VI3V,Quercus.petraea,1,14.97,V,1070.348811,2010
VI,3,VI3V,Quercus.petraea,1,14.97,V,1070.348811,2010
VI,3,VI3V,Quercus.petraea,1,14.97,V,1070.348811,2010
VI,3,VI3V,Pinus.uncinata,0,14.97,V,1070.348811,2010
VI,3,VI3V,Pinus.uncinata,0,14.97,V,1070.348811,2010
VI,4,VI4NV,Quercus.petraea,1,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Abies.alba,0,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Pinus.uncinata,0,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Quercus.petraea,1,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Larix.decidua,0,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Pinus.uncinata,0,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Quercus.petraea,1,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Larix.decidua,0,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Quercus.petraea,1,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Quercus.petraea,1,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Pinus.uncinata,0,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Pinus.uncinata,0,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Abies.alba,0,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Abies.alba,0,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Quercus.petraea,1,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Pinus.uncinata,0,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Quercus.petraea,1,17.3775,NV,1070.348811,2010
VI,4,VI4NV,Abies.alba,1,17.3775,NV,1070.348811,2010
VI,4,VI4V,Pinus.uncinata,0,9.635,V,1070.348811,2010
VI,4,VI4V,Larix.decidua,0,9.635,V,1070.348811,2010
VI,4,VI4V,Larix.decidua,0,9.635,V,1070.348811,2010
VI,4,VI4V,Larix.decidua,0,9.635,V,1070.348811,2010
VI,4,VI4V,Abies.alba,1,9.635,V,1070.348811,2010
VI,4,VI4V,Larix.decidua,0,9.635,V,1070.348811,2010
VI,4,VI4V,Abies.alba,0,9.635,V,1070.348811,2010
VI,4,VI4V,Quercus.petraea,1,9.635,V,1070.348811,2010
VI,4,VI4V,Abies.alba,0,9.635,V,1070.348811,2010
VI,4,VI4V,Abies.alba,0,9.635,V,1070.348811,2010
VI,4,VI4V,Pinus.uncinata,0,9.635,V,1070.348811,2010
VI,4,VI4V,Pinus.uncinata,0,9.635,V,1070.348811,2010
VI,4,VI4V,Pinus.uncinata,0,9.635,V,1070.348811,2010
VH,1,VH1NV,Abies.alba,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Larix.decidua,1,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Fagus.sylvatica,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Larix.decidua,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Quercus.petraea,1,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Abies.alba,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Pinus.uncinata,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Quercus.petraea,1,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Abies.alba,1,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Pinus.uncinata,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Abies.alba,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Larix.decidua,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Larix.decidua,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Quercus.petraea,1,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Abies.alba,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Larix.decidua,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Abies.alba,1,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Larix.decidua,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Quercus.petraea,1,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Abies.alba,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Quercus.petraea,1,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Larix.decidua,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Pinus.uncinata,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Quercus.petraea,1,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Abies.alba,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Quercus.petraea,1,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Abies.alba,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Quercus.petraea,1,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Abies.alba,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Abies.alba,0,97.2425,NV,695.9091362,2010
VH,1,VH1NV,Quercus.petraea,1,97.2425,NV,695.9091362,2010
VH,1,VH1V,Quercus.petraea,1,98.0075,V,695.9091362,2010
VH,1,VH1V,Quercus.petraea,0,98.0075,V,695.9091362,2010
VH,1,VH1V,Quercus.petraea,0,98.0075,V,695.9091362,2010
VH,1,VH1V,Quercus.petraea,1,98.0075,V,695.9091362,2010
VH,1,VH1V,Pinus.uncinata,0,98.0075,V,695.9091362,2010
VH,1,VH1V,Quercus.petraea,1,98.0075,V,695.9091362,2010
VH,1,VH1V,Quercus.petraea,1,98.0075,V,695.9091362,2010
VH,2,VH2NV,Abies.alba,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Larix.decidua,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Larix.decidua,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Abies.alba,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Larix.decidua,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Larix.decidua,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Pinus.uncinata,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Abies.alba,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Larix.decidua,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Quercus.petraea,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Abies.alba,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Larix.decidua,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Larix.decidua,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Abies.alba,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Quercus.petraea,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Pinus.uncinata,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Abies.alba,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Quercus.petraea,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Abies.alba,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Pinus.uncinata,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Quercus.petraea,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Abies.alba,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Abies.alba,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Quercus.petraea,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Abies.alba,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,695.9091362,2010
VH,2,VH2NV,Quercus.petraea,1,18.43,NV,695.9091362,2010
VH,2,VH2NV,Abies.alba,0,18.43,NV,695.9091362,2010
VH,2,VH2V,Quercus.petraea,1,20.365,V,695.9091362,2010
VH,2,VH2V,Larix.decidua,0,20.365,V,695.9091362,2010
VH,2,VH2V,Quercus.petraea,1,20.365,V,695.9091362,2010
VH,2,VH2V,Abies.alba,1,20.365,V,695.9091362,2010
VH,2,VH2V,Pinus.uncinata,0,20.365,V,695.9091362,2010
VH,2,VH2V,Abies.alba,1,20.365,V,695.9091362,2010
VH,2,VH2V,Quercus.petraea,1,20.365,V,695.9091362,2010
VH,2,VH2V,Pinus.uncinata,0,20.365,V,695.9091362,2010
VH,2,VH2V,Pinus.uncinata,0,20.365,V,695.9091362,2010
VH,2,VH2V,Quercus.petraea,1,20.365,V,695.9091362,2010
VH,2,VH2V,Abies.alba,1,20.365,V,695.9091362,2010
VH,2,VH2V,Quercus.petraea,1,20.365,V,695.9091362,2010
VH,2,VH2V,Abies.alba,1,20.365,V,695.9091362,2010
VH,2,VH2V,Quercus.petraea,1,20.365,V,695.9091362,2010
VH,3,VH3NV,Larix.decidua,0,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Quercus.petraea,1,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Larix.decidua,0,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Quercus.petraea,1,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Pinus.uncinata,1,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Larix.decidua,0,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Quercus.petraea,1,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Larix.decidua,0,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Abies.alba,0,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Pinus.uncinata,0,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Abies.alba,0,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Abies.alba,0,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Larix.decidua,0,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Pinus.uncinata,0,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Pinus.uncinata,0,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Quercus.petraea,1,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Abies.alba,1,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Quercus.petraea,1,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Abies.alba,1,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Quercus.petraea,1,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Pinus.uncinata,1,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Pinus.uncinata,1,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Pinus.uncinata,1,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Pinus.uncinata,1,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Abies.alba,1,16.1625,NV,695.9091362,2010
VH,3,VH3NV,Pinus.uncinata,0,16.1625,NV,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,0,13.41,V,695.9091362,2010
VH,3,VH3V,Larix.decidua,0,13.41,V,695.9091362,2010
VH,3,VH3V,Larix.decidua,1,13.41,V,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,1,13.41,V,695.9091362,2010
VH,3,VH3V,Abies.alba,0,13.41,V,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,0,13.41,V,695.9091362,2010
VH,3,VH3V,Larix.decidua,0,13.41,V,695.9091362,2010
VH,3,VH3V,Larix.decidua,0,13.41,V,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,0,13.41,V,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,0,13.41,V,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,0,13.41,V,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,1,13.41,V,695.9091362,2010
VH,3,VH3V,Larix.decidua,0,13.41,V,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,0,13.41,V,695.9091362,2010
VH,3,VH3V,Larix.decidua,0,13.41,V,695.9091362,2010
VH,3,VH3V,Larix.decidua,0,13.41,V,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,0,13.41,V,695.9091362,2010
VH,3,VH3V,Quercus.petraea,1,13.41,V,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,0,13.41,V,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,1,13.41,V,695.9091362,2010
VH,3,VH3V,Quercus.petraea,1,13.41,V,695.9091362,2010
VH,3,VH3V,Abies.alba,1,13.41,V,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,0,13.41,V,695.9091362,2010
VH,3,VH3V,Quercus.petraea,1,13.41,V,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,1,13.41,V,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,0,13.41,V,695.9091362,2010
VH,3,VH3V,Quercus.petraea,1,13.41,V,695.9091362,2010
VH,3,VH3V,Fagus.sylvatica,0,13.41,V,695.9091362,2010
VH,3,VH3V,Quercus.petraea,1,13.41,V,695.9091362,2010
VH,3,VH3V,Pinus.uncinata,1,13.41,V,695.9091362,2010
VH,3,VH3V,Abies.alba,1,13.41,V,695.9091362,2010
VH,4,VH4NV,Quercus.petraea,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Pinus.uncinata,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Larix.decidua,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Larix.decidua,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Quercus.petraea,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Pinus.uncinata,0,16.015,NV,695.9091362,2010
VH,4,VH4NV,Pinus.uncinata,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Abies.alba,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Pinus.uncinata,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Pinus.uncinata,0,16.015,NV,695.9091362,2010
VH,4,VH4NV,Larix.decidua,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Quercus.petraea,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Larix.decidua,0,16.015,NV,695.9091362,2010
VH,4,VH4NV,Larix.decidua,0,16.015,NV,695.9091362,2010
VH,4,VH4NV,Quercus.petraea,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Abies.alba,0,16.015,NV,695.9091362,2010
VH,4,VH4NV,Larix.decidua,0,16.015,NV,695.9091362,2010
VH,4,VH4NV,Pinus.uncinata,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Pinus.uncinata,0,16.015,NV,695.9091362,2010
VH,4,VH4NV,Larix.decidua,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Pinus.uncinata,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Pinus.uncinata,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Abies.alba,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Quercus.petraea,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Pinus.uncinata,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Quercus.petraea,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Abies.alba,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Quercus.petraea,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Pinus.uncinata,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Pinus.uncinata,0,16.015,NV,695.9091362,2010
VH,4,VH4NV,Fagus.sylvatica,0,16.015,NV,695.9091362,2010
VH,4,VH4NV,Pinus.uncinata,0,16.015,NV,695.9091362,2010
VH,4,VH4NV,Pinus.uncinata,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Quercus.petraea,1,16.015,NV,695.9091362,2010
VH,4,VH4NV,Abies.alba,0,16.015,NV,695.9091362,2010
VH,4,VH4V,Pinus.uncinata,1,19.02,V,695.9091362,2010
VH,4,VH4V,Abies.alba,0,19.02,V,695.9091362,2010
VH,4,VH4V,Quercus.petraea,1,19.02,V,695.9091362,2010
VH,4,VH4V,Abies.alba,1,19.02,V,695.9091362,2010
VH,4,VH4V,Pinus.uncinata,0,19.02,V,695.9091362,2010
VH,4,VH4V,Abies.alba,0,19.02,V,695.9091362,2010
VH,4,VH4V,Pinus.uncinata,0,19.02,V,695.9091362,2010
VH,4,VH4V,Quercus.petraea,1,19.02,V,695.9091362,2010
VH,4,VH4V,Abies.alba,0,19.02,V,695.9091362,2010
VH,4,VH4V,Larix.decidua,0,19.02,V,695.9091362,2010
VH,4,VH4V,Pinus.uncinata,0,19.02,V,695.9091362,2010
VH,4,VH4V,Pinus.uncinata,0,19.02,V,695.9091362,2010
VH,4,VH4V,Larix.decidua,0,19.02,V,695.9091362,2010
VH,4,VH4V,Pinus.uncinata,0,19.02,V,695.9091362,2010
VH,4,VH4V,Pinus.uncinata,1,19.02,V,695.9091362,2010
VH,4,VH4V,Pinus.uncinata,0,19.02,V,695.9091362,2010
VH,4,VH4V,Pinus.uncinata,0,19.02,V,695.9091362,2010
